v8-version,8,4,371,19,-node.12,0
code-creation,BytecodeHandler,1,19039,0x144a720,513,ConstructWithSpread
code-creation,BytecodeHandler,1,19044,0x144a940,1828,TestEqual
code-creation,BytecodeHandler,1,19049,0x144b080,1057,TestEqualStrict
code-creation,BytecodeHandler,1,19053,0x144b4c0,1948,TestLessThan
code-creation,BytecodeHandler,1,19058,0x144bc60,1948,TestGreaterThan
code-creation,BytecodeHandler,1,19063,0x144c400,1948,TestLessThanOrEqual
code-creation,BytecodeHandler,1,19067,0x144cba0,1948,TestGreaterThanOrEqual
code-creation,BytecodeHandler,1,19072,0x144d340,56,TestReferenceEqual
code-creation,BytecodeHandler,1,19077,0x144d380,928,TestInstanceOf
code-creation,BytecodeHandler,1,19081,0x144d740,177,TestIn
code-creation,BytecodeHandler,1,19090,0x144d800,60,TestUndetectable
code-creation,BytecodeHandler,1,19095,0x144d840,44,TestNull
code-creation,BytecodeHandler,1,19099,0x144d880,44,TestUndefined
code-creation,BytecodeHandler,1,19104,0x144d8c0,344,TestTypeOf
code-creation,BytecodeHandler,1,19108,0x144da20,137,ToName
code-creation,BytecodeHandler,1,19113,0x144dac0,229,ToNumber
code-creation,BytecodeHandler,1,19117,0x144dbc0,257,ToNumeric
code-creation,BytecodeHandler,1,19121,0x144dce0,137,ToObject
code-creation,BytecodeHandler,1,19126,0x144dd80,137,ToString
code-creation,BytecodeHandler,1,19130,0x144de20,394,CreateRegExpLiteral
code-creation,BytecodeHandler,1,19135,0x144dfc0,1496,CreateArrayLiteral
code-creation,BytecodeHandler,1,19139,0x144e5a0,113,CreateArrayFromIterable
code-creation,BytecodeHandler,1,19144,0x144e620,858,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,19149,0x144e980,2258,CreateObjectLiteral
code-creation,BytecodeHandler,1,19154,0x144f260,233,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,19159,0x144f360,189,CloneObject
code-creation,BytecodeHandler,1,19163,0x144f420,362,GetTemplateObject
code-creation,BytecodeHandler,1,19168,0x144f5a0,345,CreateClosure
code-creation,BytecodeHandler,1,19172,0x144f700,141,CreateBlockContext
code-creation,BytecodeHandler,1,19177,0x144f7a0,153,CreateCatchContext
code-creation,BytecodeHandler,1,19181,0x144f840,274,CreateFunctionContext
code-creation,BytecodeHandler,1,19186,0x144f960,274,CreateEvalContext
code-creation,BytecodeHandler,1,19191,0x144fa80,153,CreateWithContext
code-creation,BytecodeHandler,1,19195,0x144fb20,1800,CreateMappedArguments
code-creation,BytecodeHandler,1,19200,0x1450240,778,CreateUnmappedArguments
code-creation,BytecodeHandler,1,19205,0x1450560,734,CreateRestParameter
code-creation,BytecodeHandler,1,19210,0x1450840,532,JumpLoop
code-creation,BytecodeHandler,1,19214,0x1450a60,52,Jump
code-creation,BytecodeHandler,1,19218,0x1450aa0,64,JumpConstant
code-creation,BytecodeHandler,1,19223,0x1450b00,84,JumpIfNullConstant
code-creation,BytecodeHandler,1,19227,0x1450b60,84,JumpIfNotNullConstant
code-creation,BytecodeHandler,1,19232,0x1450bc0,84,JumpIfUndefinedConstant
code-creation,BytecodeHandler,1,19237,0x1450c20,84,JumpIfNotUndefinedConstant
code-creation,BytecodeHandler,1,19242,0x1450c80,92,JumpIfUndefinedOrNullConstant
code-creation,BytecodeHandler,1,19247,0x1450ce0,84,JumpIfTrueConstant
code-creation,BytecodeHandler,1,19251,0x1450d40,84,JumpIfFalseConstant
code-creation,BytecodeHandler,1,19256,0x1450da0,96,JumpIfJSReceiverConstant
code-creation,BytecodeHandler,1,19261,0x1450e20,156,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,19266,0x1450ec0,156,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,19271,0x1450f60,144,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,19275,0x1451000,144,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,19280,0x14510a0,72,JumpIfTrue
code-creation,BytecodeHandler,1,19284,0x1451100,72,JumpIfFalse
code-creation,BytecodeHandler,1,19288,0x1451160,72,JumpIfNull
code-creation,BytecodeHandler,1,19293,0x14511c0,72,JumpIfNotNull
code-creation,BytecodeHandler,1,19297,0x1451220,72,JumpIfUndefined
code-creation,BytecodeHandler,1,19302,0x1451280,72,JumpIfNotUndefined
code-creation,BytecodeHandler,1,19306,0x14512e0,80,JumpIfUndefinedOrNull
code-creation,BytecodeHandler,1,19311,0x1451340,84,JumpIfJSReceiver
code-creation,BytecodeHandler,1,19316,0x14513a0,116,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,19320,0x1451420,485,ForInEnumerate
code-creation,BytecodeHandler,1,19325,0x1451620,292,ForInPrepare
code-creation,BytecodeHandler,1,19329,0x1451760,68,ForInContinue
code-creation,BytecodeHandler,1,19334,0x14517c0,281,ForInNext
code-creation,BytecodeHandler,1,19338,0x14518e0,56,ForInStep
code-creation,BytecodeHandler,1,19343,0x1451920,44,SetPendingMessage
code-creation,BytecodeHandler,1,19347,0x1451960,137,Throw
code-creation,BytecodeHandler,1,19352,0x1451a00,137,ReThrow
code-creation,BytecodeHandler,1,19356,0x1451aa0,133,Return
code-creation,BytecodeHandler,1,19360,0x1451b40,177,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,19368,0x1451c00,153,ThrowSuperNotCalledIfHole
code-creation,BytecodeHandler,1,19374,0x1451ca0,153,ThrowSuperAlreadyCalledIfNotHole
code-creation,BytecodeHandler,1,19379,0x1451d40,128,SwitchOnGeneratorState
code-creation,BytecodeHandler,1,19383,0x1451de0,585,SuspendGenerator
code-creation,BytecodeHandler,1,19388,0x1452040,136,ResumeGenerator
code-creation,BytecodeHandler,1,19393,0x14520e0,173,GetIterator
code-creation,BytecodeHandler,1,19397,0x14521a0,125,Debugger
code-creation,BytecodeHandler,1,19402,0x1452220,145,IncBlockCounter
code-creation,BytecodeHandler,1,19406,0x14522c0,77,Abort
code-creation,BytecodeHandler,1,19411,0x1452320,81,Illegal
code-creation,BytecodeHandler,1,19417,0x1452380,282,DebugBreak1.Wide
code-creation,BytecodeHandler,1,19422,0x14524a0,282,DebugBreak2.Wide
code-creation,BytecodeHandler,1,19427,0x14525c0,282,DebugBreak3.Wide
code-creation,BytecodeHandler,1,19431,0x14526e0,282,DebugBreak4.Wide
code-creation,BytecodeHandler,1,19436,0x1452800,282,DebugBreak5.Wide
code-creation,BytecodeHandler,1,19441,0x1452920,282,DebugBreak6.Wide
code-creation,BytecodeHandler,1,19446,0x1452a40,40,LdaSmi.Wide
code-creation,BytecodeHandler,1,19450,0x1452a80,40,LdaConstant.Wide
code-creation,BytecodeHandler,1,19455,0x1452ac0,3944,LdaGlobal.Wide
code-creation,BytecodeHandler,1,19460,0x1453a40,3858,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,19465,0x1454960,241,StaGlobal.Wide
code-creation,BytecodeHandler,1,19469,0x1454a60,48,PushContext.Wide
code-creation,BytecodeHandler,1,19474,0x1454aa0,44,PopContext.Wide
code-creation,BytecodeHandler,1,19479,0x1454ae0,72,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,19484,0x1454b40,72,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,19489,0x1454ba0,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,19494,0x1454be0,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,19499,0x1454c20,148,StaContextSlot.Wide
code-creation,BytecodeHandler,1,19504,0x1454cc0,120,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,19509,0x1454d40,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,19514,0x1454de0,245,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,19519,0x1454ee0,4058,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,19524,0x1455ec0,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,19529,0x1455f60,245,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,19535,0x1456060,3964,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,19540,0x1456fe0,241,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,19545,0x14570e0,40,Ldar.Wide
code-creation,BytecodeHandler,1,19550,0x1457120,40,Star.Wide
code-creation,BytecodeHandler,1,19554,0x1457160,48,Mov.Wide
code-creation,BytecodeHandler,1,19559,0x14571a0,4126,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,19564,0x14581c0,145,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,19569,0x1458260,181,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,19574,0x1458320,140,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,19579,0x14583c0,313,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,19583,0x1458500,197,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,19588,0x14585e0,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,19593,0x14586a0,197,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,19598,0x1458780,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,19603,0x1458840,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,19608,0x1458900,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,19613,0x14589e0,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,19618,0x1458aa0,1154,Add.Wide
code-creation,BytecodeHandler,1,19622,0x1458f40,1238,Sub.Wide
code-creation,BytecodeHandler,1,19627,0x1459420,1078,Mul.Wide
code-creation,BytecodeHandler,1,19631,0x1459860,1090,Div.Wide
code-creation,BytecodeHandler,1,19636,0x1459cc0,998,Mod.Wide
code-creation,BytecodeHandler,1,19640,0x145a0c0,205,Exp.Wide
code-creation,BytecodeHandler,1,19651,0x145a1a0,972,BitwiseOr.Wide
code-creation,BytecodeHandler,1,19656,0x145a580,988,BitwiseXor.Wide
code-creation,BytecodeHandler,1,19661,0x145a960,988,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,19665,0x145ad40,1000,ShiftLeft.Wide
code-creation,BytecodeHandler,1,19670,0x145b140,1000,ShiftRight.Wide
code-creation,BytecodeHandler,1,19675,0x145b540,1138,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,19680,0x145b9c0,962,AddSmi.Wide
code-creation,BytecodeHandler,1,19684,0x145bda0,1010,SubSmi.Wide
code-creation,BytecodeHandler,1,19689,0x145c1a0,874,MulSmi.Wide
code-creation,BytecodeHandler,1,19693,0x145c520,918,DivSmi.Wide
code-creation,BytecodeHandler,1,19705,0x145c8c0,790,ModSmi.Wide
code-creation,BytecodeHandler,1,19712,0x145cbe0,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,19719,0x145ccc0,532,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,19725,0x145cee0,532,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,19732,0x145d100,532,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,19739,0x145d320,532,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,19746,0x145d540,532,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,19752,0x145d760,698,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,19758,0x145da20,593,Inc.Wide
code-creation,BytecodeHandler,1,19764,0x145dc80,593,Dec.Wide
code-creation,BytecodeHandler,1,19769,0x145dee0,629,Negate.Wide
code-creation,BytecodeHandler,1,19773,0x145e160,544,BitwiseNot.Wide
code-creation,BytecodeHandler,1,19778,0x145e3a0,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,19783,0x145e440,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,19790,0x145e4e0,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,19797,0x145e560,568,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,19804,0x145e7a0,568,CallProperty.Wide
code-creation,BytecodeHandler,1,19810,0x145e9e0,568,CallProperty0.Wide
code-creation,BytecodeHandler,1,19817,0x145ec20,588,CallProperty1.Wide
code-creation,BytecodeHandler,1,19824,0x145ee80,600,CallProperty2.Wide
code-creation,BytecodeHandler,1,19830,0x145f0e0,568,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,19837,0x145f320,576,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,19844,0x145f580,576,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,19851,0x145f7e0,592,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,19857,0x145fa40,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,19862,0x145faa0,568,CallWithSpread.Wide
code-creation,BytecodeHandler,1,19867,0x145fce0,149,CallRuntime.Wide
code-creation,BytecodeHandler,1,19872,0x145fd80,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,19880,0x145fe60,76,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,19887,0x145fec0,1822,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,19892,0x14605e0,1030,Construct.Wide
code-creation,BytecodeHandler,1,19896,0x1460a00,489,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,19902,0x1460c00,1856,TestEqual.Wide
code-creation,BytecodeHandler,1,19906,0x1461360,1065,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,19913,0x14617a0,1808,TestLessThan.Wide
code-creation,BytecodeHandler,1,19919,0x1461ec0,1808,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,19926,0x14625e0,1808,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,19934,0x1462d00,1808,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,19942,0x1463420,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,19949,0x1463460,936,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,19956,0x1463820,181,TestIn.Wide
code-creation,BytecodeHandler,1,19963,0x14638e0,141,ToName.Wide
code-creation,BytecodeHandler,1,19970,0x1463980,233,ToNumber.Wide
tick,0x7f8280c16750,19976,0,0x0,6
code-creation,BytecodeHandler,1,19988,0x1463a80,257,ToNumeric.Wide
code-creation,BytecodeHandler,1,19994,0x1463ba0,141,ToObject.Wide
code-creation,BytecodeHandler,1,19999,0x1463c40,398,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,20004,0x1463de0,1524,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,20014,0x14643e0,858,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,20019,0x1464740,2278,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,20024,0x1465040,193,CloneObject.Wide
code-creation,BytecodeHandler,1,20029,0x1465120,366,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,20034,0x14652a0,341,CreateClosure.Wide
code-creation,BytecodeHandler,1,20039,0x1465400,145,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,20044,0x14654a0,157,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,20049,0x1465540,274,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,20054,0x1465660,274,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,20059,0x1465780,157,CreateWithContext.Wide
code-creation,BytecodeHandler,1,20064,0x1465820,540,JumpLoop.Wide
code-creation,BytecodeHandler,1,20069,0x1465a40,52,Jump.Wide
code-creation,BytecodeHandler,1,20074,0x1465a80,64,JumpConstant.Wide
code-creation,BytecodeHandler,1,20079,0x1465ae0,84,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,20084,0x1465b40,84,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,20089,0x1465ba0,84,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,20094,0x1465c00,84,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,20099,0x1465c60,92,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,20104,0x1465cc0,84,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,20109,0x1465d20,84,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,20114,0x1465d80,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,20120,0x1465e00,156,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,20125,0x1465ea0,156,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,20130,0x1465f40,144,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,20135,0x1465fe0,144,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,20140,0x1466080,72,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,20145,0x14660e0,72,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,20150,0x1466140,72,JumpIfNull.Wide
code-creation,BytecodeHandler,1,20155,0x14661a0,72,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,20159,0x1466200,72,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,20164,0x1466260,72,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,20169,0x14662c0,80,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,20174,0x1466320,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,20179,0x1466380,116,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,20184,0x1466400,489,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,20189,0x1466600,292,ForInPrepare.Wide
code-creation,BytecodeHandler,1,20194,0x1466740,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,20198,0x14667a0,281,ForInNext.Wide
code-creation,BytecodeHandler,1,20203,0x14668c0,56,ForInStep.Wide
code-creation,BytecodeHandler,1,20208,0x1466900,181,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,20213,0x14669c0,128,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,20218,0x1466a60,597,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,20223,0x1466cc0,136,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,20228,0x1466d60,177,GetIterator.Wide
code-creation,BytecodeHandler,1,20233,0x1466e20,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,20237,0x1466ec0,77,Abort.Wide
code-creation,BytecodeHandler,1,20242,0x1466f20,282,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,20247,0x1467040,282,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,20252,0x1467160,282,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,20257,0x1467280,282,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,20261,0x14673a0,282,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,20266,0x14674c0,282,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,20271,0x14675e0,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,20276,0x1467620,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,20281,0x1467660,3932,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,20290,0x14685c0,3850,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,20295,0x14694e0,241,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,20300,0x14695e0,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,20305,0x1469620,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,20310,0x1469660,68,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20315,0x14696c0,68,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20320,0x1469720,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20325,0x1469760,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20331,0x14697a0,144,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20336,0x1469840,116,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20341,0x14698c0,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,20346,0x1469960,241,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,20351,0x1469a60,4046,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,20356,0x146aa40,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,20362,0x146aae0,241,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,20367,0x146abe0,3956,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,20373,0x146bb60,241,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,20378,0x146bc60,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,20383,0x146bca0,36,Star.ExtraWide
code-creation,BytecodeHandler,1,20388,0x146bce0,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,20392,0x146bd20,4110,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,20397,0x146cd40,145,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,20403,0x146cde0,177,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,20408,0x146cea0,136,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,20413,0x146cf40,309,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,20418,0x146d080,193,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,20423,0x146d160,157,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,20428,0x146d200,193,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,20433,0x146d2e0,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,20439,0x146d3a0,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,20444,0x146d460,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,20449,0x146d540,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,20454,0x146d600,1150,Add.ExtraWide
code-creation,BytecodeHandler,1,20459,0x146da80,1238,Sub.ExtraWide
code-creation,BytecodeHandler,1,20463,0x146df60,1074,Mul.ExtraWide
code-creation,BytecodeHandler,1,20468,0x146e3a0,1090,Div.ExtraWide
code-creation,BytecodeHandler,1,20473,0x146e800,998,Mod.ExtraWide
code-creation,BytecodeHandler,1,20477,0x146ec00,205,Exp.ExtraWide
code-creation,BytecodeHandler,1,20482,0x146ece0,972,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,20487,0x146f0c0,984,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,20492,0x146f4a0,984,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,20497,0x146f880,996,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,20502,0x146fc80,996,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,20506,0x1470080,1138,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,20511,0x1470500,958,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,20516,0x14708c0,1006,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,20521,0x1470cc0,870,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,20526,0x1471040,918,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,20531,0x14713e0,786,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,20535,0x1471700,209,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,20540,0x14717e0,528,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,20545,0x1471a00,528,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,20550,0x1471c20,528,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,20555,0x1471e40,528,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,20563,0x1472060,528,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,20568,0x1472280,694,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,20573,0x1472540,593,Inc.ExtraWide
code-creation,BytecodeHandler,1,20578,0x14727a0,589,Dec.ExtraWide
code-creation,BytecodeHandler,1,20583,0x1472a00,629,Negate.ExtraWide
code-creation,BytecodeHandler,1,20587,0x1472c80,544,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,20592,0x1472ec0,145,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,20597,0x1472f60,137,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,20603,0x1473000,125,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,20608,0x1473080,564,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,20613,0x14732c0,564,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,20618,0x1473500,564,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,20623,0x1473740,580,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,20628,0x14739a0,592,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,20633,0x1473c00,564,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,20638,0x1473e40,572,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,20644,0x1474080,576,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,20649,0x14742e0,588,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,20654,0x1474540,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,20659,0x14745a0,564,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,20664,0x14747e0,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,20669,0x1474880,189,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,20674,0x1474940,72,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,20679,0x14749a0,1822,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,20684,0x14750c0,1026,Construct.ExtraWide
code-creation,BytecodeHandler,1,20689,0x14754e0,485,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,20694,0x14756e0,1856,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,20699,0x1475e40,1065,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,20704,0x1476280,1808,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,20709,0x14769a0,1808,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,20714,0x14770c0,1808,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,20719,0x14777e0,1808,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,20724,0x1477f00,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,20729,0x1477f40,932,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,20734,0x1478300,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,20739,0x14783c0,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,20744,0x1478460,233,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,20748,0x1478560,257,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,20753,0x1478680,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,20758,0x1478720,394,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,20774,0x14788c0,1520,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,20782,0x1478ec0,858,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,20789,0x1479220,2278,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,20797,0x1479b20,189,CloneObject.ExtraWide
